HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text,Answer.extremism level.label,Approve,Reject
31S7M7DAGGJ6XURXSDQAWF49A9MLTZ,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3E337GFOLA1V3966ASCKY8PZPY4GND,A274TVSAYC8Y6U,Approved,Mon Apr 10 05:22:08 PDT 2023,Mon Apr 10 05:23:21 PDT 2023,Thu Apr 13 05:23:21 PDT 2023,Thu Apr 13 05:23:24 PDT 2023,,,73,100% (3/3),100% (3/3),100% (3/3),"#COVID19
November 11
0:00 UTC-5 = 14:00 JST(UTC+9)

data sourced by
- Johns Hopkins Coronavirus Resource Center
https://t.co/AI2uDR66Cd
- Japanese Ministry of Health, Labor and Welfare
https://t.co/FIA7oMavvl https://t.co/pzIgg1FjOp",Near-right,,
31S7M7DAGGJ6XURXSDQAWF49A9MLTZ,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3IQ1VMJRYUD94GP9NI15KLJCMEAA9W,A2OPFEYJOGO43T,Approved,Mon Apr 10 05:18:49 PDT 2023,Mon Apr 10 05:20:24 PDT 2023,Thu Apr 13 05:20:24 PDT 2023,Thu Apr 13 05:20:33 PDT 2023,,,95,100% (16/16),100% (16/16),100% (16/16),"#COVID19
November 11
0:00 UTC-5 = 14:00 JST(UTC+9)

data sourced by
- Johns Hopkins Coronavirus Resource Center
https://t.co/AI2uDR66Cd
- Japanese Ministry of Health, Labor and Welfare
https://t.co/FIA7oMavvl https://t.co/pzIgg1FjOp",Near-left,,
31S7M7DAGGJ6XURXSDQAWF49A9MLTZ,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3ZAZR5XV02BC3M4KBURV34BT1KKZC3,A3GU8EXBORLDYA,Approved,Mon Apr 10 05:19:07 PDT 2023,Mon Apr 10 05:20:25 PDT 2023,Thu Apr 13 05:20:25 PDT 2023,Thu Apr 13 05:20:34 PDT 2023,,,78,100% (14/14),100% (14/14),100% (14/14),"#COVID19
November 11
0:00 UTC-5 = 14:00 JST(UTC+9)

data sourced by
- Johns Hopkins Coronavirus Resource Center
https://t.co/AI2uDR66Cd
- Japanese Ministry of Health, Labor and Welfare
https://t.co/FIA7oMavvl https://t.co/pzIgg1FjOp",Neutral,,
35F6NGNVM8C7I92VOJP0DAM8FPHT7Y,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3LOZAJ85YE6A09C3DJE4U6MWHT8X2U,A2CNMQU0FVAUFY,Approved,Mon Apr 10 05:22:39 PDT 2023,Mon Apr 10 05:23:03 PDT 2023,Thu Apr 13 05:23:03 PDT 2023,Thu Apr 13 05:23:23 PDT 2023,,,24,100% (7/7),100% (7/7),100% (7/7),"The world is scary, but it's still beautiful. Is there a window you can look through? Remind yourself what matters. 

#COVID19 #FlattenTheCurve",Neutral,,
35F6NGNVM8C7I92VOJP0DAM8FPHT7Y,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3HYA4D452SCT0NLIDP8IOZMPDODF2M,A2OPFEYJOGO43T,Approved,Mon Apr 10 05:18:29 PDT 2023,Mon Apr 10 05:19:39 PDT 2023,Thu Apr 13 05:19:39 PDT 2023,Thu Apr 13 05:19:42 PDT 2023,,,70,100% (16/16),100% (16/16),100% (16/16),"The world is scary, but it's still beautiful. Is there a window you can look through? Remind yourself what matters. 

#COVID19 #FlattenTheCurve",Near-left,,
35F6NGNVM8C7I92VOJP0DAM8FPHT7Y,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3R3YRB5GRGW7O8DCLTWWGH6QZZJUA6,A2U9A5ENR77DPK,Approved,Mon Apr 10 05:20:44 PDT 2023,Mon Apr 10 05:21:06 PDT 2023,Thu Apr 13 05:21:06 PDT 2023,Thu Apr 13 05:21:27 PDT 2023,,,22,100% (3/3),100% (3/3),100% (3/3),"The world is scary, but it's still beautiful. Is there a window you can look through? Remind yourself what matters. 

#COVID19 #FlattenTheCurve",Near-right,,
35F6NGNVM8C7I92VOJP0DAM8FPHT7Y,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,39PAAFCODNTCGJ1LWJXI78Y11VDTVF,A3SAT3XIGG47M6,Approved,Mon Apr 10 05:20:12 PDT 2023,Mon Apr 10 05:21:44 PDT 2023,Thu Apr 13 05:21:44 PDT 2023,Thu Apr 13 05:22:24 PDT 2023,,,92,100% (11/11),100% (11/11),100% (11/11),"The world is scary, but it's still beautiful. Is there a window you can look through? Remind yourself what matters. 

#COVID19 #FlattenTheCurve",Far-right,,
35F6NGNVM8C7I92VOJP0DAM8FPHT7Y,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,373ERPL3YP1KNCK4NZS86B9YGP1TRN,A3VS3NJGV3EAHT,Approved,Mon Apr 10 05:19:09 PDT 2023,Mon Apr 10 05:20:13 PDT 2023,Thu Apr 13 05:20:13 PDT 2023,Thu Apr 13 05:20:31 PDT 2023,,,64,100% (9/9),100% (9/9),100% (9/9),"The world is scary, but it's still beautiful. Is there a window you can look through? Remind yourself what matters. 

#COVID19 #FlattenTheCurve",Far-right,,
3P888QFVX3N1BZ22O1C7JRXGL7SQO7,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3MAOD8E57R36PV1WZ2COMUPUSO0NXC,A1Z6RO9XS6SQDD,Approved,Mon Apr 10 05:19:06 PDT 2023,Mon Apr 10 05:19:19 PDT 2023,Thu Apr 13 05:19:19 PDT 2023,Thu Apr 13 05:19:35 PDT 2023,,,13,100% (7/7),100% (7/7),100% (7/7),Congrats to Hurun America U30 Summit 2022 which will kickstart Huruns future annual events in the US. Congrats to the Under 30s to Watch and Best Blockchain &amp; Web 3 Innovators. Kudos to E-Pal founders for starting their gaming company during #COVID19. #Hurun @HurunUk https://t.co/YMFJjaLoMy,Far-right,,
3P888QFVX3N1BZ22O1C7JRXGL7SQO7,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3EG49X351V5YIAV40LQ7KJ38XYAX6B,A23KAJRDVCVGOE,Approved,Mon Apr 10 05:18:08 PDT 2023,Mon Apr 10 05:19:01 PDT 2023,Thu Apr 13 05:19:01 PDT 2023,Thu Apr 13 05:19:29 PDT 2023,,,53,100% (17/17),100% (17/17),100% (17/17),Congrats to Hurun America U30 Summit 2022 which will kickstart Huruns future annual events in the US. Congrats to the Under 30s to Watch and Best Blockchain &amp; Web 3 Innovators. Kudos to E-Pal founders for starting their gaming company during #COVID19. #Hurun @HurunUk https://t.co/YMFJjaLoMy,Neutral,,
3P888QFVX3N1BZ22O1C7JRXGL7SQO7,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3VW6495TLKTP1ZVKB071MOUAYEYYYJ,A3GU8EXBORLDYA,Approved,Mon Apr 10 05:19:05 PDT 2023,Mon Apr 10 05:20:20 PDT 2023,Thu Apr 13 05:20:20 PDT 2023,Thu Apr 13 05:20:32 PDT 2023,,,75,100% (14/14),100% (14/14),100% (14/14),Congrats to Hurun America U30 Summit 2022 which will kickstart Huruns future annual events in the US. Congrats to the Under 30s to Watch and Best Blockchain &amp; Web 3 Innovators. Kudos to E-Pal founders for starting their gaming company during #COVID19. #Hurun @HurunUk https://t.co/YMFJjaLoMy,Neutral,,
3P888QFVX3N1BZ22O1C7JRXGL7SQO7,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,338JKRMM27S2JM7SLUPXX2H05RIAHM,A3SAT3XIGG47M6,Approved,Mon Apr 10 05:19:30 PDT 2023,Mon Apr 10 05:19:57 PDT 2023,Thu Apr 13 05:19:57 PDT 2023,Thu Apr 13 05:20:27 PDT 2023,,,27,100% (11/11),100% (11/11),100% (11/11),Congrats to Hurun America U30 Summit 2022 which will kickstart Huruns future annual events in the US. Congrats to the Under 30s to Watch and Best Blockchain &amp; Web 3 Innovators. Kudos to E-Pal founders for starting their gaming company during #COVID19. #Hurun @HurunUk https://t.co/YMFJjaLoMy,Near-right,,
3P888QFVX3N1BZ22O1C7JRXGL7SQO7,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3TE3O857311Q3DQR4K8C5O08GCOR2T,A4RSIQQ5UOED2,Approved,Mon Apr 10 05:18:46 PDT 2023,Mon Apr 10 05:20:25 PDT 2023,Thu Apr 13 05:20:25 PDT 2023,Thu Apr 13 05:20:33 PDT 2023,,,99,100% (11/11),100% (11/11),100% (11/11),Congrats to Hurun America U30 Summit 2022 which will kickstart Huruns future annual events in the US. Congrats to the Under 30s to Watch and Best Blockchain &amp; Web 3 Innovators. Kudos to E-Pal founders for starting their gaming company during #COVID19. #Hurun @HurunUk https://t.co/YMFJjaLoMy,Near-right,,
3Q7TKIAPOT3ZG5V06NQVRBMN7NYDL8,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3UJ1CZ6IZIIU3P9R1SAFT58GMOY5SW,A10AJ59UPJFRYL,Approved,Mon Apr 10 05:18:45 PDT 2023,Mon Apr 10 05:19:41 PDT 2023,Thu Apr 13 05:19:41 PDT 2023,Thu Apr 13 05:19:42 PDT 2023,,,56,100% (13/13),100% (13/13),100% (13/13),"In this second set of persons on the street video, they ask,

""How can we make sure that proper protocols will be followed by parents, students, and teachers when everyone goes back to the regular schedule of classes?""

(1/2)

#StopCOVIDDeaths #COVID19",Neutral,,
3Q7TKIAPOT3ZG5V06NQVRBMN7NYDL8,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,39OWYR0EPLKJ18EP6AFDX3NUS38FY3,A274TVSAYC8Y6U,Approved,Mon Apr 10 05:20:54 PDT 2023,Mon Apr 10 05:21:43 PDT 2023,Thu Apr 13 05:21:43 PDT 2023,Thu Apr 13 05:22:24 PDT 2023,,,49,100% (3/3),100% (3/3),100% (3/3),"In this second set of persons on the street video, they ask,

""How can we make sure that proper protocols will be followed by parents, students, and teachers when everyone goes back to the regular schedule of classes?""

(1/2)

#StopCOVIDDeaths #COVID19",Far-right,,
3Q7TKIAPOT3ZG5V06NQVRBMN7NYDL8,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,308Q0PEVB96OAY87Z6TI1J7VZMFI98,A2LRY3ID0PEG82,Approved,Mon Apr 10 05:19:02 PDT 2023,Mon Apr 10 05:19:12 PDT 2023,Thu Apr 13 05:19:12 PDT 2023,Thu Apr 13 05:19:32 PDT 2023,,,10,100% (6/6),100% (6/6),100% (6/6),"In this second set of persons on the street video, they ask,

""How can we make sure that proper protocols will be followed by parents, students, and teachers when everyone goes back to the regular schedule of classes?""

(1/2)

#StopCOVIDDeaths #COVID19",Unidentifiable extreme,,
3Q7TKIAPOT3ZG5V06NQVRBMN7NYDL8,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3YZ8UPK3VUFVHNAA57SNMCWEZ25CUR,A3TKUXUTDX6FBF,Approved,Mon Apr 10 05:19:03 PDT 2023,Mon Apr 10 05:19:51 PDT 2023,Thu Apr 13 05:19:51 PDT 2023,Thu Apr 13 05:20:25 PDT 2023,,,48,100% (1/1),100% (1/1),100% (1/1),"In this second set of persons on the street video, they ask,

""How can we make sure that proper protocols will be followed by parents, students, and teachers when everyone goes back to the regular schedule of classes?""

(1/2)

#StopCOVIDDeaths #COVID19",Near-left,,
3Q7TKIAPOT3ZG5V06NQVRBMN7NYDL8,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3C8HJ7UOP8NPC8GBOJL960G5VYOMZ8,AGZXQK81Y9BEI,Approved,Mon Apr 10 05:18:36 PDT 2023,Mon Apr 10 05:19:58 PDT 2023,Thu Apr 13 05:19:58 PDT 2023,Thu Apr 13 05:20:27 PDT 2023,,,82,100% (14/14),100% (14/14),100% (14/14),"In this second set of persons on the street video, they ask,

""How can we make sure that proper protocols will be followed by parents, students, and teachers when everyone goes back to the regular schedule of classes?""

(1/2)

#StopCOVIDDeaths #COVID19",Near-left,,
35NNO802AVP6CGE7AE7LV06P4N6INH,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3Z4XG4ZF49KLMOEST0N54XZZ3T18X9,A1E9PENFLHQBHH,Approved,Mon Apr 10 05:22:59 PDT 2023,Mon Apr 10 05:24:13 PDT 2023,Thu Apr 13 05:24:13 PDT 2023,Thu Apr 13 05:24:23 PDT 2023,,,74,100% (3/3),100% (3/3),100% (3/3),"10.11.22 | #Chandigarh #COVID19 update

Active Cases: 07

01 New Case, 07 Recoveries and 00 Deaths reported in the last 24 hours,

See more at
https://t.co/EyVRNzx3AK https://t.co/ZNEYUx5mG0",Far-right,,
35NNO802AVP6CGE7AE7LV06P4N6INH,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,39K0FND3AI8OB083CR5AP7PWMDGMA6,A1NZFJHVJ9CNTO,Approved,Mon Apr 10 05:18:02 PDT 2023,Mon Apr 10 05:18:27 PDT 2023,Thu Apr 13 05:18:27 PDT 2023,Thu Apr 13 05:19:23 PDT 2023,,,25,100% (1/1),100% (1/1),100% (1/1),"10.11.22 | #Chandigarh #COVID19 update

Active Cases: 07

01 New Case, 07 Recoveries and 00 Deaths reported in the last 24 hours,

See more at
https://t.co/EyVRNzx3AK https://t.co/ZNEYUx5mG0",N/A,,
35NNO802AVP6CGE7AE7LV06P4N6INH,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3NVC2EB65RSOLWYWMFEBWUYXPD3Y3D,A2OPFEYJOGO43T,Approved,Mon Apr 10 05:18:58 PDT 2023,Mon Apr 10 05:20:48 PDT 2023,Thu Apr 13 05:20:48 PDT 2023,Thu Apr 13 05:21:24 PDT 2023,,,110,100% (16/16),100% (16/16),100% (16/16),"10.11.22 | #Chandigarh #COVID19 update

Active Cases: 07

01 New Case, 07 Recoveries and 00 Deaths reported in the last 24 hours,

See more at
https://t.co/EyVRNzx3AK https://t.co/ZNEYUx5mG0",Near-right,,
35NNO802AVP6CGE7AE7LV06P4N6INH,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3R6P78PK7L4TYMBQ7OYW77VREGQTGR,A2Q8W9EV4RRC0O,Approved,Mon Apr 10 05:19:06 PDT 2023,Mon Apr 10 05:20:35 PDT 2023,Thu Apr 13 05:20:35 PDT 2023,Thu Apr 13 05:20:36 PDT 2023,,,89,100% (17/17),100% (17/17),100% (17/17),"10.11.22 | #Chandigarh #COVID19 update

Active Cases: 07

01 New Case, 07 Recoveries and 00 Deaths reported in the last 24 hours,

See more at
https://t.co/EyVRNzx3AK https://t.co/ZNEYUx5mG0",Far-right,,
35NNO802AVP6CGE7AE7LV06P4N6INH,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3X08E93BHWBLZVB8ZYHHK6QO0UC66R,A3H58W79FXLSNE,Approved,Mon Apr 10 05:18:11 PDT 2023,Mon Apr 10 05:19:36 PDT 2023,Thu Apr 13 05:19:36 PDT 2023,Thu Apr 13 05:19:40 PDT 2023,,,85,100% (5/5),100% (5/5),100% (5/5),"10.11.22 | #Chandigarh #COVID19 update

Active Cases: 07

01 New Case, 07 Recoveries and 00 Deaths reported in the last 24 hours,

See more at
https://t.co/EyVRNzx3AK https://t.co/ZNEYUx5mG0",Neutral,,
39HYCOOPKOEJMNDL6ZRARO1C7SODMA,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3H8DHMCCWA4RJJBCBPJW0V5YIBKKD3,A15Q4D1WW9GFSK,Approved,Mon Apr 10 05:22:18 PDT 2023,Mon Apr 10 05:22:32 PDT 2023,Thu Apr 13 05:22:32 PDT 2023,Thu Apr 13 05:23:23 PDT 2023,,,14,100% (6/6),100% (6/6),100% (6/6),"Today I gave keys to clients who finally got to open the door to their purchase in March 2020 after Covid kept them out as a non-Canadian. Right or wrong, not arguing that. But wow, what #COVID19 has done to society.",N/A,,
39HYCOOPKOEJMNDL6ZRARO1C7SODMA,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3CCZ6YKWR8CCYADSSMAOCA3QU0959L,A1Q61CGJ7T9X2B,Approved,Mon Apr 10 05:18:31 PDT 2023,Mon Apr 10 05:19:49 PDT 2023,Thu Apr 13 05:19:49 PDT 2023,Thu Apr 13 05:20:24 PDT 2023,,,78,100% (2/2),100% (2/2),100% (2/2),"Today I gave keys to clients who finally got to open the door to their purchase in March 2020 after Covid kept them out as a non-Canadian. Right or wrong, not arguing that. But wow, what #COVID19 has done to society.",Neutral,,
39HYCOOPKOEJMNDL6ZRARO1C7SODMA,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3EJPLAJKEN9NN5VJ13ESH4JJ5Y8Z6A,A23KAJRDVCVGOE,Approved,Mon Apr 10 05:20:33 PDT 2023,Mon Apr 10 05:20:56 PDT 2023,Thu Apr 13 05:20:56 PDT 2023,Thu Apr 13 05:21:26 PDT 2023,,,23,100% (17/17),100% (17/17),100% (17/17),"Today I gave keys to clients who finally got to open the door to their purchase in March 2020 after Covid kept them out as a non-Canadian. Right or wrong, not arguing that. But wow, what #COVID19 has done to society.",Near-left,,
39HYCOOPKOEJMNDL6ZRARO1C7SODMA,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3RRCEFRB7N5DQKOPC15AYOS2I4HB4W,A2Q8W9EV4RRC0O,Approved,Mon Apr 10 05:19:30 PDT 2023,Mon Apr 10 05:21:09 PDT 2023,Thu Apr 13 05:21:09 PDT 2023,Thu Apr 13 05:21:28 PDT 2023,,,99,100% (17/17),100% (17/17),100% (17/17),"Today I gave keys to clients who finally got to open the door to their purchase in March 2020 after Covid kept them out as a non-Canadian. Right or wrong, not arguing that. But wow, what #COVID19 has done to society.",Far-right,,
39HYCOOPKOEJMNDL6ZRARO1C7SODMA,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,324G5B4FB419PK3YGJ6SHJGTI2A07J,AWEOVYNS6G6OR,Approved,Mon Apr 10 05:18:37 PDT 2023,Mon Apr 10 05:19:08 PDT 2023,Thu Apr 13 05:19:08 PDT 2023,Thu Apr 13 05:19:30 PDT 2023,,,31,100% (20/20),100% (20/20),100% (20/20),"Today I gave keys to clients who finally got to open the door to their purchase in March 2020 after Covid kept them out as a non-Canadian. Right or wrong, not arguing that. But wow, what #COVID19 has done to society.",Far-right,,
3VJ4PFXFJ3041OFIVRRUSXA0ZBUAUX,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3FTF2T8WLSB6BTSCONXX2AG3EXD9W6,A2CR0YT6047177,Approved,Mon Apr 10 05:18:38 PDT 2023,Mon Apr 10 05:18:54 PDT 2023,Thu Apr 13 05:18:54 PDT 2023,Thu Apr 13 05:19:27 PDT 2023,,,16,100% (13/13),100% (13/13),100% (13/13),"837 new COVID19 cases recorded in India ; Active caseload at 12,752

#Enlightindia #coronavirus #CoronavirusUpdates #Covid19 #Covidindia #India https://t.co/yLSeC6Vric",Neutral,,
3VJ4PFXFJ3041OFIVRRUSXA0ZBUAUX,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3R9WASFE209J6YOU2WHWBAWWYXBZFD,A2DNEITJSJ7VY9,Approved,Mon Apr 10 05:18:41 PDT 2023,Mon Apr 10 05:20:24 PDT 2023,Thu Apr 13 05:20:24 PDT 2023,Thu Apr 13 05:20:33 PDT 2023,,,103,100% (2/2),100% (2/2),100% (2/2),"837 new COVID19 cases recorded in India ; Active caseload at 12,752

#Enlightindia #coronavirus #CoronavirusUpdates #Covid19 #Covidindia #India https://t.co/yLSeC6Vric",Neutral,,
3VJ4PFXFJ3041OFIVRRUSXA0ZBUAUX,3R0JXV1AUG2OA1LC3D7UR8MSC04OFP,Sentiment analysis,Sentiment analysis,"sentiment, text",$0.05 ,Mon Apr 10 05:17:43 PDT 2023,5,BatchId:5051616;OriginalHitTemplateId:928390909;,120,259200,Mon Apr 17 05:17:43 PDT 2023,,,3LWJHTCVCDFAS6N3F0YJKHKSTURQFB,A3R9XZVZYE0MHR,Approved,Mon Apr 10 05:19:19 PDT 2023,Mon Apr 10 05:20:18 PDT 2023,Thu Apr 13 05:20:18 PDT 2023,Thu Apr 13 05:20:32 PDT 2023,,,59,100% (5/5),100% (5/5),100% (5/5),"837 new COVID19 cases recorded in India ; Active caseload at 12,752

#Enlightindia #coronavirus #CoronavirusUpdates #Covid19 #Covidindia #India https://t.co/yLSeC6Vric",Far-right,,
